Chandler	 Well yeah! But now that I know that you\xc2\x92re having these thoughts,\nI\xc2\x92m back to panic, anxiety, and uh I\xc2\x92m definitely gonna need some kind of sports\ndrink.'
Monica	 Come here! Come here! (They hug.) Sweetie you don\xc2\x92t have to worry.\nNo, besides y\xc2\x92know what? I\xc2\x92m gonna have a lot of new things with you. The first\ntime we buy a house. Our first kid. Our first grandkid\xc2\x85'
Chandler	 (hoarsely) Water! Water! Water!'
Ross	 Uh Mr. Morse, can I speak to you for a moment?'
Morse	 (walking up) That was a great lecture today. Did you get a little hair\ncut?'
Ross	 Uh-hmm, yeah-yeah do you like it? Do-do you looove it? I just want you to\nknow that I\xc2\x92m changing your grade back.'
Morse	 What?! Why?'
Ross	 \xc2\x91Cause I know what you\xc2\x92re trying to pull here. Okay? It\xc2\x92s\nnot gonna work.'
Morse	 I\xc2\x92m not trying to pull anything. Look I love you dude.'
Ross	 Y\xc2\x92know what? I-I\xc2\x92m not even gonna talk about this. Okay? This\nlittle thing is over. I know you have a girlfriend! Okay\xc2\x97(Ned looks\nshocked)\xc2\x97Yeah! And I know about the other professors! How do you think that makes me\nfeel Ned?! You used me! You don\xc2\x92t love me and you never did! (Ross turns around to\nmake a grand exit but runs into two colleagues.) Ah Professor Winston, Professor\nFredrickson, I\xc2\x92ll be right with you. (To Ned) Don\xc2\x92t make this worse and\nI\xc2\x92ll give you a C. (To the professors) Shall we? (They leave.)'

Phoebe	 Rach? '
Rachel	 I\xc2\x92ll be out in a second.'
Phoebe	 Oh. (Picks it up.) It\xc2\x92s just so unexpected! I\xc2\x85I uh\xc2\x85Boy\nI\xc2\x92ll tell you it\xc2\x92s just such an honor to be nominated for a Nobel Prize\nand y\xc2\x92know to win one for a massage. Especially after having just won a Tony\naward for best actress in\xc2\x85'
Rachel	 (entering from her room) Honey, we have to go. Our reservations are at\n8
Phoebe	 \xc2\x85in Reservations at 8
Rachel	 Okay honey, you can finish this later we\xc2\x92re gonna be late. We gotta\ngo.'
Phoebe	 Please, don\xc2\x92t play the music. Just uh one more. LIVE FROM NEW\nYORK! IT\xc2\x92S SATURDAY NIGHT!!'

